0.1	0.000112	3.2659863237109047e-7
0.16187677556400662	0.000201	1.e-7
0.2620409046699977	0.000277	4.229525846816507e-7
0.4241833671385447	0.00044	7.247430753394787e-7
0.6866543572027082	0.00079	1.452966314513558e-6
1.1115339327095002	0.001986	5.039280051192177e-6
1.7993152895699338	0.011496	0.00006305904239903131
2.9126735729859776	0.205937	0.0001316793361760211
4.714942062654643	0.372441	0.00008595395701928287
7.632396180736401	0.47977	0.00006934535152249053
12.355076835646477	0.549084	0.00005953315348304979
20.000000000000018	0.597111	0.00006099956863566638
