0.1	0.000114	3.48735088019777e-7
0.16187677556400662	0.0002	0.
0.2620409046699977	0.000275	5.19809599951771e-7
0.4241833671385447	0.000405	6.415731927193979e-7
0.6866543572027082	0.000665	1.200799397034822e-6
1.1115339327095002	0.001315	3.3040379335998348e-6
1.7993152895699338	0.003372	0.00001432528315160777
2.9126735729859776	0.020052	0.00012361944536652507
4.714942062654643	0.164024	0.00021184309612007037
7.632396180736401	0.285533	0.00010979743101997358
12.355076835646477	0.364223	0.00009625448749869464
20.000000000000018	0.41895	0.00009380966115093117
